Accession	Description	Coverage [%]	# Peptides	# PSMs	# Unique Peptides	Abundance: F5: 130C, Sample, n/a, ctrl_pool_1	Abundance: F5: 131, Sample, n/a, ctrl_pool_2	Modifications
P43332	U1 small nuclear ribonucleoprotein A	21.3	5	6	5	180140.2426	203959.2557	
P45437	Coatomer subunit beta	4.67	3	4	3	42738.014299999995	51873.23895	
P45594	Cofilin/actin-depolymerizing factor homolog	75.68	13	89	13	5229752.5142	5967806.9125	
P45888	Actin-related protein 2	15.79	5	7	5	62066.933469999996	74505.5723	
P45889	Actin-related protein 1	23.4	10	13	10	281462.4	309090.7584	
P46150	Moesin/ezrin/radixin homolog 1	38.06	29	62	0	67348.62599999999	42223.14225	
P46222	Large ribosomal subunit protein uL5	33.15	5	17	0	641636.36585	800238.2444	
P46223	Large ribosomal subunit protein eL8	33.58	10	33	0	1980598.694	2567955.2248	
P46415	Alcohol dehydrogenase class-3	13.98	5	11	5	590212.117	494986.674	
P46461	Vesicle-fusing ATPase 1	35.44	26	45	0	1537933.18133	1772835.7195	
P46824	Kinesin light chain	37.4	23	45	0	1488332.23787	1742676.1842	
P47947	Troponin C, isoform 1	24.68	4	24	0	1532715.8749	1693235.3719	
P47948	Troponin C, isoform 2	47.1	6	9	0	11098.1692	13384.2845	
P47949	Troponin C, isoform 3	63.23	9	25	0	835920.8069000001	1117462.5119	
P48148	Ras-like GTP-binding protein Rho1	64.58	10	22	10	1073138.2247000001	1055001.23465	
P48149	Small ribosomal subunit protein uS8A	64.62	8	24	0	816161.4845	1039610.2834000001	
P48159	Large ribosomal subunit protein uL14	70.71	8	28	8	1475672.6095	1605060.6565699999	
P48375	Peptidyl-prolyl cis-trans isomerase Fkbp12	71.3	5	29	5	2791452.2397	3850697.0959	
P48451	Calcineurin subunit B type 1	62.35	7	17	0	334862.439	467165.4787	
P48461	Serine/threonine-protein phosphatase alpha-1 isoform	23.24	7	11	0	24020.1532	28613.256	
P48554	Ras-related protein Rac2	26.56	5	10	0	83175.6605	83396.658	
P48555	Ras-related protein Ral-a	49.75	8	21	1	639944.97996	826871.8537	
P48588	Small ribosomal subunit protein eS25	16.24	2	4	2	71074.3095	85041.7194	
P48596	GTP cyclohydrolase 1	42.59	13	60	13	2175129.47267	2491779.5338	
P48598	Eukaryotic translation initiation factor 4E1	32.82	6	16	0	402247.6577	473817.454	
P48601	26S proteasome regulatory subunit 4	44.65	20	44	0	1474872.61813	1569653.5406	
P48602	V-type proton ATPase catalytic subunit A isoform 1	64.17	30	96	0	2702091.08856	2675202.17741	
P48603	F-actin-capping protein subunit beta	24.28	6	7	0	85827.23847	93343.2827	
P48604	GrpE protein homolog, mitochondrial	47.89	11	32	11	776358.80634	946285.6011	
P48605	T-complex protein 1 subunit gamma	46.32	25	48	0	1194755.54124	1019445.77628	
P48607	Protein spaetzle	3.99	1	1	0	8364.166	11624.594	
P48609	Cyclin-dependent kinase 5 homolog	20.75	8	11	7	199568.5705	240842.46970000002	
P48610	Arginine kinase 1	75.84	36	446	0	40878236.42597	43855561.52029	
P48611	6-pyruvoyl tetrahydrobiopterin synthase	54.76	8	27	8	1084123.26474	1332819.62345	
P48809	Heterogeneous nuclear ribonucleoprotein 27C	36.82	10	43	0	451738.21631	522946.05681	
P48810	Heterogeneous nuclear ribonucleoprotein 87F	18.44	5	9	0	45563.2255	52093.9916	
P49028	Protein mago nashi	30.61	4	6	4	23806.540399999998	29897.659399999997	
P49071	MAP kinase-activated protein kinase 2	13.65	6	9	0	203522.229	266920.3475	
P49630	Large ribosomal subunit protein eL36	32.17	4	9	0	2017798.6462	2100823.4496	
P49657	Serine/threonine-protein kinase minibrain	0.77	1	1	0	7431.044	8737.13	
P49847	Transcription initiation factor TFIID subunit 6	2.64	2	2	0	23777.124	28856.638700000003	
P49866	Transcription factor HNF-4 homolog	1.42	1	1	0	4498.8535	4493.5864	
P49963	Signal recognition particle 19 kDa protein	31.88	4	4	4	24292.411399999997	32827.0896	
P50882	Large ribosomal subunit protein uL6	70.0	12	29	0	1297141.4265	1449731.0996	
P50887	Large ribosomal subunit protein eL22	22.07	5	10	5	127973.2857	105210.1968	
P51140	Segment polarity protein dishevelled	2.89	2	2	2	7585.064200000001	7825.6057	
P52029	Glucose-6-phosphate isomerase	36.38	15	22	15	1328760.8422	1397449.857	
P52034	ATP-dependent 6-phosphofructokinase	10.53	8	11	0	211944.1197	233822.8643	
P52302	Protein lethal(3)malignant blood neoplasm 1	14.24	7	21	0	537499.1961	670930.5577	
P52486	Ubiquitin-conjugating enzyme E2-22 kDa	25.13	6	10	0	81770.69069999999	109976.4855	
P52654	Transcription initiation factor IIA subunit 1	3.28	1	2	1	12700.428	11521.196	
P53034	Replication factor C subunit 2	8.46	3	3	3	34738.142	36567.452000000005	
P53501	Actin-57B	69.15	29	622	4	20066888.94807	21222623.79226	
P53777	Muscle LIM protein 1	31.52	3	14	0	770331.0604	894372.1579	
P53997	Protein SET	15.24	4	9	4	206547.0745	272079.941	
P54185	Putative odorant-binding protein A5	25.71	5	6	5	23373.2659	33703.2694	
P54191	General odorant-binding protein 69a	13.51	2	6	2	25697.0141	29114.788599999996	
P54192	General odorant-binding protein 19d	69.33	10	107	10	15935711.439860001	16967116.98056	
P54193	General odorant-binding protein 83a	42.86	7	18	0	140973.5133	187212.5195	
P54195	General odorant-binding protein 28a	40.56	4	13	4	72660.86855	71243.75129999999	
P54351	Vesicle-fusing ATPase 2	14.76	12	17	0	18805.4047	20208.6814	
P54352	Ethanolamine kinase	6.76	3	3	2	16913.1362	25471.74304	
P54353	Putative peptidyl-prolyl cis-trans isomerase dodo	42.77	7	19	7	411719.77853	478998.45404	
P54357	Myosin-2 essential light chain	89.12	10	40	1	2016936.45786	2293338.476	
P54359	Septin-2	17.66	7	10	1	133095.0082	168265.3697	
P54367	Casein kinase I isoform alpha	2.67	1	1	0	46202.082	48434.78	
P54385	Glutamate dehydrogenase, mitochondrial	42.35	24	79	6	4027087.38273	4697570.9028	
P54397	39 kDa FK506-binding nuclear protein	5.04	2	2	2	48908.598	66953.937	
P54399	Protein disulfide-isomerase	75.6	37	146	0	11511555.6832	12595052.47167	
P54611	V-type proton ATPase subunit E	79.65	21	159	0	13651723.45986	16066896.0891	
P54622	Single-stranded DNA-binding protein, mitochondrial	43.15	6	12	6	227884.44073	294871.2881	
P55035	26S proteasome non-ATPase regulatory subunit 4	56.57	11	22	0	372461.92224	445432.25645	
P55828	Small ribosomal subunit protein uS10	34.17	4	15	4	1439157.0377	1770796.8730000001	
P55830	Small ribosomal subunit protein eS1	60.45	16	81	16	5723323.8358	6287479.88193	
P55841	Large ribosomal subunit protein eL14	48.8	10	35	10	1864890.54449	2053176.3723	
P55935	Small ribosomal subunit protein uS4	61.03	19	57	0	2770417.9664	3047675.18374	
P56079	Phosphatidate cytidylyltransferase, photoreceptor-specific	8.28	4	4	0	40705.9658	48930.8421	
P56538	Eukaryotic translation initiation factor 6	15.92	4	6	4	130483.712	180773.95799999998	
P61209	ADP-ribosylation factor 1	39.01	5	19	0	571218.31017	687901.47236	
P61849	Dromyosuppressin	10.0	2	3	0	62839.421	87519.13799999999	
P61851	Superoxide dismutase [Cu-Zn]	78.43	11	105	11	9573856.07191	11570174.22215	
P61855	Adipokinetic hormone	37.97	2	3	2	15474.724400000001	19632.0347	
P61857	Tubulin beta-2 chain	44.39	15	202	2	576833.0655	732285.4728	
P62152	Calmodulin	99.33	19	359	0	28179812.79357	32048825.43194	
P80455	Small ribosomal subunit protein eS12	67.63	7	31	7	1429028.9176	1701781.7178	
P81829	Leucokinin	6.25	1	1	1	19014.572	14448.694	
P81900	cAMP-dependent protein kinase type II regulatory subunit	59.42	19	94	19	3296275.24293	4592243.7779	
P82147	Protein lethal(2)essential for life	66.31	11	40	0	1544051.9819	1846409.7922	
P82295	Prominin-like protein	3.75	3	3	0	4610.2036	3985.12544	
P82804	Partner of Y14 and mago	7.73	1	1	1	541.1347	456.89517	
P82890	Low molecular weight phosphotyrosine protein phosphatase 1	38.71	5	15	5	560223.5045	711406.176	
P83094	Stromal interaction molecule homolog	22.81	12	15	1	229595.1678	246722.25643	
P83967	Actin, indirect flight muscle	68.62	27	587	2	6499.7780299999995	6114.2507000000005	
P84029	Cytochrome c-2	70.37	11	82	0	10055393.7388	11450694.1101	
P84040	Histone H4	59.22	9	102	0	14178969.54226	16060794.1891	
P84051	Histone H2A	37.1	5	48	0	3271329.4781400003	3610420.7482999996	
P84345	ATP synthase protein 8	18.87	1	5	1	333416.8013	458076.73199999996	
P91891	Protein Mo25	34.22	13	23	0	597125.7726	671651.2739	
P91926	AP-2 complex subunit alpha	19.04	16	20	15	282765.5399	280056.8863	
P91927	Mitochondrial proton/calcium exchanger protein	34.75	30	42	30	1209320.74826	1341761.3464	
P91928	MICOS complex subunit Mic60	47.63	35	96	0	6001171.6447	6759740.9828	
P91929	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 10, mitochondrial	38.08	14	37	0	1052406.52737	1362343.00924	
P91938	Thioredoxin reductase 1, mitochondrial	35.07	15	24	0	729410.7537	816674.1635	
P92029	DnaJ-like protein 60	4.15	1	1	0	5329.284	7123.2974	
P92177	14-3-3 protein epsilon	72.14	22	257	20	15129278.102599999	16343664.3154	
P92204	Negative elongation factor E	10.0	3	4	3	58948.486000000004	84881.881	
P92208	Stress-activated protein kinase JNK	4.3	2	4	0	16834.883	21187.275	
P98081	Protein disabled	5.35	9	11	0	55537.5231	60494.721340000004	
Q00174	Laminin subunit alpha	22.49	77	124	77	1819771.6685	2092785.04706	
Q00963	Spectrin beta chain	23.88	58	119	2	14165.086200000002	15634.5625	
Q01603	Peroxidase	8.41	6	6	0	33123.4149	44871.2016	
Q01604	Phosphoglycerate kinase	83.61	31	247	0	14239592.99702	16816676.2311	
Q01637	Uridine 5'-monophosphate synthase	6.69	4	4	4	29877.1285	31612.074259999998	
Q01989	Myosin heavy chain 95F	1.84	2	2	0	12167.152	19082.139000000003	
Q02748	Eukaryotic initiation factor 4A	31.27	15	31	13	1125349.967	1226613.567	
Q02910	Calphotin	3.36	2	4	2	37435.6319	57759.063200000004	
Q03017	NF-kappa-B inhibitor cactus	12.4	5	9	0	45776.2367	51851.8866	
Q03043	cGMP-dependent protein kinase, isozyme 2 forms cD4/T1/T3A/T3B	2.48	4	4	0	21099.009299999998	27963.5577	
Q03334	Small ribosomal subunit protein uS15	52.32	9	28	0	2486905.52982	2910905.19217	
Q03427	Lamin-C	59.74	41	127	3	2471447.60924	2747722.16762	
Q04047	Protein no-on-transient A	13.43	8	10	0	42028.52334	49509.65447	
Q04164	Putative epidermal cell surface receptor	8.8	13	21	0	202917.5247	235251.8017	
Q04691	Fat-body protein 1	24.68	26	37	0	398772.83482	343621.94397	
Q05783	High mobility group protein D	21.43	2	3	0	89819.44	82881.26749999999	
Q05825	ATP synthase subunit beta, mitochondrial	85.15	34	605	0	26357879.3262	32416552.91829	
Q05856	Small nuclear ribonucleoprotein-associated protein B	10.55	2	2	2	1627.8976	797.6953	
Q06559	Small ribosomal subunit protein uS3	80.89	25	88	0	5280271.5471	5873974.0981	
Q06943	High mobility group protein Z	43.24	4	12	0	257614.875	234430.2883	
Q07093	Head-specific guanylate cyclase	5.47	4	4	4	61741.746	66084.27100000001	
Q07152	Inosine-5'-monophosphate dehydrogenase	21.23	9	18	0	153570.7615	190026.19603	
Q07171	Gelsolin	25.81	18	39	0	827090.10055	998775.79263	
Q07327	Protein ROP	35.51	20	37	0	1255502.4748	1476517.0729999999	
Q08012	Growth factor receptor-bound protein 2	40.76	9	18	9	331023.7411	417297.0952	
Q08180	Irregular chiasm C-roughest protein	2.36	2	2	0	2977.9268	2349.6584	
Q08473	RNA-binding protein squid	42.44	9	32	0	869113.10018	1307223.5745	
Q09024	Neural/ectodermal development factor IMP-L2	18.73	5	5	0	28606.9319	26869.8361	
Q09101	Locomotion-related protein Hikaru genki	3.97	4	5	4	43049.9576	53232.8335	
Q0E8C8	Serine protease inhibitor 77Ba	16.89	8	13	8	175337.3851	218045.13525	
Q0E940	Eukaryotic translation initiation factor 3 subunit B	2.17	2	2	0	15348.808699999998	19096.495	
Q0E9B6	Small ribosomal subunit protein uS17	45.16	8	12	4	695241.914	616985.651	
Q0KHQ5	Serine/threonine-protein kinase Tao	1.73	2	2	0	20220.3917	22923.94	
Q0KIC3	Uncharacterized protein CG43427	7.43	10	12	0	40738.051	41517.6114	
Q10714	Angiotensin-converting enzyme	13.33	10	11	0	115856.5386	118867.5774	
Q11002	Calpain-A	7.73	7	8	0	137399.327	169975.82692	
Q23970	Pheromone-binding protein-related protein 6	58.87	8	28	8	479258.43175	614311.13453	
Q23983	Alpha-soluble NSF attachment protein	69.18	19	85	19	4162234.7025	4980928.6931	
Q23997	Imaginal disk growth factor 6	52.65	24	100	0	5233196.89636	6327762.85013	
Q24008	Inactivation-no-after-potential D protein	46.44	34	113	0	3213637.9252	3727402.3838	
Q24046	Sodium/potassium-transporting ATPase subunit beta-1	49.51	15	41	0	2046288.7451	2161700.7564	
Q24048	Sodium/potassium-transporting ATPase subunit beta-2	50.46	15	82	0	3642616.4131400003	4036127.3077	
Q24050	Elongator complex protein 5	29.39	7	10	6	101877.0762	119883.3099	
Q24114	Division abnormally delayed protein	8.63	5	10	0	227796.6068	250020.493	
Q24133	DnaJ protein homolog 1	27.25	7	16	0	399120.5019	498178.27150000003	
Q24134	Negative elongation factor D	2.42	1	1	0	965.12854	2039.6726	
Q24180	Deformed epidermal autoregulatory factor 1	8.51	5	5	0	74068.6416	74351.81	
Q24185	Protein hook	20.47	13	18	13	419669.6058	464969.7007	
Q24186	Small ribosomal subunit protein uS7A	22.81	8	31	0	1160936.4312	1024899.5432	
Q24207	Protein boule	27.63	5	9	0	183152.5724	265477.3047	
Q24208	Eukaryotic translation initiation factor 2 subunit 3	36.0	16	20	0	295291.5866	316211.05628	
Q24210	Peripheral plasma membrane protein CASK	6.01	5	6	0	133240.7522	162660.5258	
Q24211	Protein stoned-A	37.53	27	59	0	1492590.44837	1631643.7105	
Q24214	Calcineurin subunit B type 2	45.88	6	17	0	703595.728	1085345.9599000001	
Q24238	Alkaline phosphatase 4	9.56	5	6	5	78454.7847	88990.2966	
Q24246	Cytoplasmic dynein 1 intermediate chain	7.99	5	6	0	84288.4821	101094.9759	
Q24251	ATP synthase subunit d, mitochondrial	80.34	18	188	0	14191609.47773	15602930.02933	
Q24276	Hsp90 co-chaperone Cdc37	32.9	13	18	13	462749.06289999996	650235.6699999999	
Q24292	Protein dachsous	0.31	1	1	0	1855.1066	2808.1733	
Q24297	Small nuclear ribonucleoprotein F	34.09	3	6	3	66895.9748	90663.5973	
Q24298	DE-cadherin	15.06	23	36	23	741244.6257	944799.4599	
Q24312	DNA-binding protein Ewg	3.68	3	4	1	10298.01797	14496.8	
Q24318	Transcription factor Dp	7.19	3	4	0	21706.624929999998	18457.30274	
Q24319	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit	12.92	6	8	6	112273.40580000001	130559.8995	
Q24322	Semaphorin-1A	2.34	2	3	0	2796.64268	2135.4813	
Q24337	Protein enhancer of rudimentary	24.04	3	4	0	125545.554	123188.65899999999	
Q24372	Lachesin	17.83	6	8	6	108824.0864	128703.1087	
Q24388	Larval serum protein 2	8.84	5	5	0	133386.876	151841.478	
Q24400	Muscle LIM protein Mlp84B	44.24	20	67	19	2233055.76012	2435798.704	
Q24407	ATP synthase-coupling factor 6, mitochondrial	52.83	7	55	0	3844528.0846	4945244.22375	
Q24439	ATP synthase subunit O, mitochondrial	73.68	19	177	19	20521489.08226	20958246.2663	
Q24478	Centrosome-associated zinc finger protein Cp190	21.44	19	26	19	243342.79107	263048.0218	
Q24491	RNA-binding protein Rsf1	25.89	5	12	0	70064.68235	62454.1201	
Q24492	Replication protein A 70 kDa DNA-binding subunit	7.13	5	6	5	21282.32905	24733.4162	
Q24509	Syntaxin-5	4.28	2	2	0	13998.926	14623.438	
Q24523	Protein bunched, class 2/F/G isoform	3.38	5	8	0	133720.352	171322.1557	
Q24524	Protein singed	5.86	3	3	0	61316.895000000004	68911.448	
Q24537	High mobility group protein DSP1	13.99	6	14	0	325391.4091	399121.5676	
Q24547	Syntaxin-1A	29.21	12	41	0	2696567.37	2992114.6131	
Q24560	Tubulin beta-1 chain	67.56	21	292	1	9698640.59056	11211561.29339	
Q24562	Splicing factor U2AF 50 kDa subunit	11.06	3	3	0	14501.8485	13327.712500000001	
Q24572	Chromatin assembly factor 1 p55 subunit	18.6	7	15	1	115623.45115000001	143335.51584	
Q24583	V-type proton ATPase subunit F 1	86.29	8	28	8	3096141.5605	3547094.3005	
Q26377	Pro-corazonin	40.26	5	12	5	128731.3939	174746.5356	
Q26416	Adult cuticle protein 1	20.0	1	5	1	211807.3336	247582.41090000002	
Q27237	DnaJ homolog l(2)tid, mitochondrial	11.35	5	5	1	56275.4837	73054.6625	
Q27268	ATP-dependent RNA helicase WM6	28.77	12	19	6	389779.4082	456446.2068	
Q27272	Transcription initiation factor TFIID subunit 9	19.78	5	5	5	63191.917	59529.739	
Q27331	V-type proton ATPase catalytic subunit A isoform 2	59.45	30	84	0	1501064.41048	1383837.0406	
Q27377	Putative odorant-binding protein A10	34.84	5	16	5	211436.10317	126898.80905	
Q27415	Nucleoplasmin-like protein	43.42	6	50	0	2053448.5955400001	2797150.4641	
Q27580	Adenosylhomocysteinase	16.9	10	11	0	283262.7006	292625.2507	
Q27597	NADPH--cytochrome P450 reductase	15.02	11	14	0	302242.782	366131.819	
Q27606	Cytochrome P450 4e2	1.9	1	1	0	2019.4417	1695.824	
Q27869	Protein-L-isoaspartate(D-aspartate) O-methyltransferase	34.51	6	12	2	358790.4869	472614.32935	
Q27889	Serine/threonine-protein phosphatase 2B catalytic subunit 2	42.98	18	50	0	299626.49539999996	366436.9664	
Q2PE14	Zinc finger CCHC domain-containing protein 8 homolog	5.06	3	3	3	15058.6414	16503.5294	
Q3KN41	Neurexin 1	1.96	4	4	0	53764.4492	53837.186499999996	
Q45VV3	Transcriptional coactivator yorkie	6.84	3	3	0	14407.317299999999	17483.787	
Q4V5I9	Succinate dehydrogenase assembly factor 2-A, mitochondrial	34.97	2	3	2	48490.5975	72399.3395	
Q4V645	Trissin	16.67	2	3	2	67641.478	82825.515	
Q4Z8K6	Ran-binding proteins 9/10 homolog	3.33	3	3	0	34283.24	51516.576	
Q59E04	Neuroendocrine protein 7B2	7.97	2	3	2	80794.685	108787.93599999999	
Q5U117	Complex I assembly factor Egm, mitochondrial	9.08	6	8	6	44824.6878	58929.44507	
Q6AWN0	Acireductone dioxygenase	43.55	8	15	8	303614.73116	349100.12467	
Q6NN40	Alpha N-terminal protein methyltransferase 1	15.22	4	5	0	52646.611	73778.7587	
Q6WV19	Polypeptide N-acetylgalactosaminyltransferase 2	3.0	2	2	2	10368.5619	18294.993000000002	
Q709R6	LEM domain-containing protein Bocksbeutel	18.8	7	7	7	63426.278999999995	68155.8274	
Q70PY2	Peptidoglycan-recognition protein SB1	22.11	4	7	4	207175.7642	240199.6162	
Q7JQW6	Lipoyl synthase, mitochondrial	8.22	3	4	3	44812.2454	55577.849	
Q7JR49	V-type proton ATPase subunit S1	16.89	5	9	5	302797.21619999997	376585.5918	
Q7JR71	Extracellular superoxide dismutase [Cu-Zn]	27.07	4	15	1	258897.9399	335597.1428	
Q7JUR6	Protein GDAP2 homolog	8.33	4	5	0	51997.721999999994	42029.3594	
Q7JUY7	PTB domain-containing adapter protein ced-6	30.56	12	17	0	288325.95466	309627.43745	
Q7JVI3	Eukaryotic translation initiation factor 3 subunit M	40.31	14	31	0	1082971.28461	1238898.7538	
Q7JW27	WASH complex subunit 1	2.61	1	1	1	2030.3425	2667.2078	
Q7JWD3	ATPase ASNA1 homolog	20.24	6	20	6	357948.59262	439523.41036000004	
Q7JWR9	Zinc finger CCCH domain-containing protein 15 homolog	14.6	6	7	0	79099.27799999999	64856.90325999999	
Q7JXF5	Nuclear pore glycoprotein p62	25.13	9	15	9	383502.2876	592979.0213	
Q7JXF7	Protein seele	34.92	5	7	5	164469.3097	172297.4601	
Q7JYV2	Synaptogyrin	8.3	1	1	1	2004.7693	1000.0342	
Q7JZB4	Mannose-1-phosphate guanylyltransferase catalytic subunit beta	2.71	1	1	0	24437.96	13067.34	
Q7JZV0	Cuticular protein 47Eg	19.66	2	3	2	92133.9697	116493.96100000001	
Q7K0D8	Nuclear pore complex protein Nup50	18.26	10	11	10	157542.7027	191264.651	
Q7K0E3	MOB kinase activator-like 4	32.29	5	14	0	405717.78884	427527.2444	
Q7K0L4	WD repeat-containing protein 26 homolog	2.7	2	2	0	16048.655999999999	17446.115999999998	
Q7K1U0	Activity-regulated cytoskeleton associated protein 1	34.65	8	13	8	179976.8514	140239.15194	
Q7K1Z5	Ubiquitin-fold modifier-conjugating enzyme 1	11.59	2	5	2	59776.16951	52671.4176	
Q7K237	Glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1	5.41	2	2	0	16611.8082	18148.1192	
Q7K2D2	Dynactin subunit 2	59.21	18	43	18	1388138.8191	1592401.8493000001	
Q7K2G1	Proteasomal ubiquitin receptor ADRM1 homolog	48.33	15	29	1	22920.926	27101.469	
Q7K486	Armadillo repeat-containing protein 6 homolog	25.86	11	12	11	206594.07020000002	237860.4338	
Q7K4Q5	Probable protein phosphatase CG10417	17.37	8	12	0	182276.1996	192066.1887	
Q7K4Z4	Protein immune deficiency	18.32	4	6	4	46199.2625	60422.5687	
Q7K550	Eukaryotic translation initiation factor 3 subunit J	42.8	8	20	0	576651.006	543673.1595000001	
Q7K556	TRPL translocation defect protein 14	12.0	6	9	0	80076.26030000001	96077.3701	
Q7K5K3	Pyruvate dehydrogenase E1 component subunit beta, mitochondrial	53.15	18	82	18	3252941.56974	4615948.97117	
Q7K5M0	Inactive serine protease scarface	9.01	4	6	4	76114.3929	73403.9554	
Q7K738	Ubiquitin-conjugating enzyme E2-18 kDa	55.19	9	24	9	1155903.0718	1493013.5233	
Q7KLV9	26S proteasome non-ATPase regulatory subunit 11	37.91	18	36	0	1337274.7684	1789344.4615	
Q7KML2	Acyl-coenzyme A oxidase 1	3.74	2	3	2	23245.8964	27410.905400000003	
Q7KN62	Transitional endoplasmic reticulum ATPase TER94	40.45	29	60	1	1067939.80094	1315426.54281	
Q7KN90	Cysteine--tRNA ligase, cytoplasmic	26.32	18	25	18	256633.32202999998	299154.85135	
Q7KNF2	Polyadenylate-binding protein 2	26.79	6	16	0	381920.5147	345993.8901	
Q7KQM6	GIGYF family protein Gyf	3.37	5	5	5	24106.2198	26885.099189999997	
