Accession	Description	Coverage [%]	# Peptides	# PSMs	# Unique Peptides	Abundance: F8: 130C, Sample, n/a, ctrl_pool_1	Abundance: F8: 131, Sample, n/a, ctrl_pool_2	Modifications
P41126	Large ribosomal subunit protein eL13	44.5	13	50	0	6517252.89936	7585477.05316	
P41374	Eukaryotic translation initiation factor 2 subunit 1	48.39	18	46	0	2422768.47663	3234672.8052	
P41375	Eukaryotic translation initiation factor 2 subunit 2	16.67	6	8	6	209420.9929	219919.29677	
P41572	6-phosphogluconate dehydrogenase, decarboxylating	32.22	12	20	0	602956.16463	696427.93695	
P41900	General transcription factor IIF subunit 2	6.86	1	1	1	1574.6714	878.3466	
P42207	Septin-1	12.47	5	7	4	85443.2509	115163.7288	
P42281	Acyl-CoA-binding protein homolog	77.91	8	49	7	13620185.91867	17111472.647549998	
P42325	Neurocalcin homolog	61.05	12	34	12	2579411.35548	2975110.56465	
P42787	Carboxypeptidase D	5.33	7	15	0	219335.0233	217503.36296	
P43332	U1 small nuclear ribonucleoprotein A	17.59	4	5	4	465784.681	452841.174	
P45437	Coatomer subunit beta	8.61	5	8	5	95814.66667	120160.17794	
P45594	Cofilin/actin-depolymerizing factor homolog	85.81	15	98	15	17960888.92589	20068044.68935	
P45888	Actin-related protein 2	28.82	9	17	9	424255.41991	675150.77393	
P45889	Actin-related protein 1	37.23	12	24	12	482945.02353	684440.9209	
P46150	Moesin/ezrin/radixin homolog 1	44.12	31	74	0	27359.43	18849.604	
P46222	Large ribosomal subunit protein uL5	32.61	7	20	0	874467.0516	1154613.3099	
P46223	Large ribosomal subunit protein eL8	34.69	11	35	0	3539286.0914000003	4460055.2877	
P46415	Alcohol dehydrogenase class-3	14.25	6	12	6	641121.23	929253.987	
P46461	Vesicle-fusing ATPase 1	51.81	38	76	0	4174253.81726	5494782.4429	
P46824	Kinesin light chain	48.43	25	56	0	4419032.4067	5552286.23365	
P47947	Troponin C, isoform 1	20.78	3	32	0	2542880.9164	2712840.2003	
P47948	Troponin C, isoform 2	48.39	6	16	0	248059.68349999998	233872.6027	
P47949	Troponin C, isoform 3	62.58	8	28	0	1622036.6383	2007707.7802	
P48148	Ras-like GTP-binding protein Rho1	61.98	12	32	12	2568868.119	3336944.4733	
P48149	Small ribosomal subunit protein uS8A	43.85	7	30	0	1886234.1097000001	2252716.7502	
P48159	Large ribosomal subunit protein uL14	70.71	8	39	8	3881110.5634999997	4263682.228829999	
P48375	Peptidyl-prolyl cis-trans isomerase Fkbp12	76.85	7	40	7	17253756.7179	19017274.2797	
P48451	Calcineurin subunit B type 1	62.35	8	26	0	239471.69379999998	471413.41995	
P48461	Serine/threonine-protein phosphatase alpha-1 isoform	24.16	7	16	0	49038.82	60280.10400000001	
P48554	Ras-related protein Rac2	26.04	5	12	0	35169.52	54236.37	
P48555	Ras-related protein Ral-a	58.21	10	29	1	1917192.3861999998	2570160.2508	
P48588	Small ribosomal subunit protein eS25	19.66	2	4	2	47002.0321	53071.0305	
P48596	GTP cyclohydrolase 1	56.79	16	71	16	4209713.09664	5451977.24598	
P48598	Eukaryotic translation initiation factor 4E1	39.77	7	16	0	736580.7217	1076712.1946	
P48601	26S proteasome regulatory subunit 4	63.33	29	66	0	2079937.89311	2584965.8723	
P48602	V-type proton ATPase catalytic subunit A isoform 1	66.29	32	113	0	5396352.88207	7278255.8548	
P48603	F-actin-capping protein subunit beta	38.77	10	12	0	287551.5261	363943.7956	
P48604	GrpE protein homolog, mitochondrial	45.07	11	39	11	2856050.7742000003	4955276.1727	
P48605	T-complex protein 1 subunit gamma	40.44	24	51	0	2320566.0616	2499517.49166	
P48607	Protein spaetzle	9.2	3	4	0	5832.0202	6774.1135	
P48609	Cyclin-dependent kinase 5 homolog	17.35	6	8	5	128704.4043	161986.3513	
P48610	Arginine kinase 1	76.69	46	489	0	124654043.44759	146191475.93855	
P48611	6-pyruvoyl tetrahydrobiopterin synthase	71.43	10	38	10	1755332.16774	2135317.42784	
P48809	Heterogeneous nuclear ribonucleoprotein 27C	37.05	11	43	0	2034000.9305999998	2327584.55656	
P48810	Heterogeneous nuclear ribonucleoprotein 87F	28.31	7	11	0	372021.5285	506977.6565	
P49028	Protein mago nashi	11.56	2	7	2	75550.243	140450.9958	
P49071	MAP kinase-activated protein kinase 2	11.14	5	9	0	261890.9624	344615.914	
P49455	Tropomyosin-1, isoforms 33/34	46.53	39	282	3	23278.710300000002	26661.9584	
P49630	Large ribosomal subunit protein eL36	26.96	3	8	0	1835165.6586	2056324.1047	
P49657	Serine/threonine-protein kinase minibrain	1.1	1	1	0	3100.6702	4646.538	
P49847	Transcription initiation factor TFIID subunit 6	9.57	6	7	0	110516.36720000001	138014.0519	
P49866	Transcription factor HNF-4 homolog	4.12	2	2	0	7302.4352	9435.436	
P49906	Transcription initiation factor TFIID subunit 11	9.18	2	3	2	19562.992	23555.8443	
P49963	Signal recognition particle 19 kDa protein	42.5	5	6	5	73409.1274	99148.83582	
P50882	Large ribosomal subunit protein uL6	62.11	11	30	0	2410242.2583	2911882.78994	
P50887	Large ribosomal subunit protein eL22	32.78	7	14	7	377592.22980000003	365424.37556	
P51140	Segment polarity protein dishevelled	5.78	3	3	3	8484.478	11989.83623	
P51406	Bystin	1.83	1	1	1	774.6353	2441.9668	
P52029	Glucose-6-phosphate isomerase	38.35	17	26	17	2301697.6791000003	2607312.3059	
P52034	ATP-dependent 6-phosphofructokinase	16.12	12	16	1	207927.23739999998	235697.8082	
P52302	Protein lethal(3)malignant blood neoplasm 1	21.13	10	25	0	1083861.84697	1441131.0049	
P52486	Ubiquitin-conjugating enzyme E2-22 kDa	35.68	5	9	0	338707.5552	434981.5034	
P52654	Transcription initiation factor IIA subunit 1	8.74	2	2	2	13536.5993	17427.9443	
P53034	Replication factor C subunit 2	20.24	6	6	6	81265.1348	95635.78480000001	
P53501	Actin-57B	70.21	33	663	5	41551803.51124	52557034.22912	
P53624	Mannosyl-oligosaccharide alpha-1,2-mannosidase IA	2.85	2	2	0	26364.636	31114.578999999998	
P53777	Muscle LIM protein 1	56.52	6	24	0	1586854.2002	2103765.23766	
P53997	Protein SET	15.24	4	9	4	581086.086	835956.299	
P54185	Putative odorant-binding protein A5	15.71	3	5	3	9116.5157	21430.004399999998	
P54191	General odorant-binding protein 69a	6.08	1	1	1	4546.1387	4551.839	
P54192	General odorant-binding protein 19d	71.33	13	119	13	39692350.43338	43504371.02133	
P54193	General odorant-binding protein 83a	42.86	7	17	0	204678.7224	351859.1267	
P54195	General odorant-binding protein 28a	40.56	4	17	4	112980.95306	123549.32686	
P54351	Vesicle-fusing ATPase 2	24.73	20	27	0	72388.8667	105427.18729999999	
P54352	Ethanolamine kinase	13.9	6	7	4	275480.1937	312833.9183	
P54353	Putative peptidyl-prolyl cis-trans isomerase dodo	36.75	7	29	7	1350747.33204	1730323.5079	
P54357	Myosin-2 essential light chain	89.12	10	58	1	4800489.6887	5620240.96306	
P54359	Septin-2	13.13	7	12	1	395114.0185	502457.7155	
P54367	Casein kinase I isoform alpha	5.93	2	2	0	69702.63399999999	89642.514	
P54385	Glutamate dehydrogenase, mitochondrial	46.09	26	97	6	11147284.5846	13276962.4894	
P54397	39 kDa FK506-binding nuclear protein	9.52	4	4	4	83881.0184	100381.9837	
P54399	Protein disulfide-isomerase	76.81	40	203	0	20924202.44332	28158460.35197	
P54611	V-type proton ATPase subunit E	84.51	26	193	0	31594980.1376	46478600.9633	
P54622	Single-stranded DNA-binding protein, mitochondrial	36.3	5	9	5	400657.13300000003	627890.2220000001	
P55035	26S proteasome non-ATPase regulatory subunit 4	46.97	11	19	0	809320.8582	888637.01565	
P55828	Small ribosomal subunit protein uS10	57.5	7	17	7	3937257.05	5160136.0705	
P55830	Small ribosomal subunit protein eS1	66.42	20	75	20	11908064.6997	14545695.22243	
P55841	Large ribosomal subunit protein eL14	52.41	13	29	13	2897793.379	3698478.945	
P55935	Small ribosomal subunit protein uS4	56.41	17	49	0	5150407.6776	5822695.0557	
P56079	Phosphatidate cytidylyltransferase, photoreceptor-specific	8.28	3	3	0	162109.3995	224049.43584	
P56538	Eukaryotic translation initiation factor 6	11.43	3	4	3	239308.777	272072.198	
P61209	ADP-ribosylation factor 1	40.66	6	23	0	728435.30166	1116976.1128	
P61849	Dromyosuppressin	29.0	3	3	0	120198.1937	126180.253	
P61851	Superoxide dismutase [Cu-Zn]	77.78	10	121	10	19705180.61973	23513440.62346	
P61855	Adipokinetic hormone	37.97	2	4	2	3800.4979599999997	5816.35845	
P61857	Tubulin beta-2 chain	36.55	15	179	2	2706440.453	3389658.9230000004	
P62152	Calmodulin	99.33	19	482	0	114618963.59387	125225520.86138	
P80455	Small ribosomal subunit protein eS12	79.14	8	24	8	2434124.07214	4352571.7946	
P81829	Leucokinin	6.25	1	2	1	30190.324	21262.084	
P81900	cAMP-dependent protein kinase type II regulatory subunit	51.46	18	92	18	9163547.53396	11541118.473199999	
P82147	Protein lethal(2)essential for life	68.45	12	45	0	5382727.227729999	7090376.90637	
P82295	Prominin-like protein	0.99	1	1	0	1223384.1	1860794.4	
P82804	Partner of Y14 and mago	24.15	5	6	4	26633.64802	30828.7392	
P82890	Low molecular weight phosphotyrosine protein phosphatase 1	38.71	5	12	5	1175790.875	1555826.4640000002	
P83094	Stromal interaction molecule homolog	21.93	11	15	1	498101.3898	640013.2239	
P83967	Actin, indirect flight muscle	69.15	30	612	3	34726.8935	21737.6455	
P84029	Cytochrome c-2	76.85	13	103	0	52793075.84063	56822910.0739	
P84040	Histone H4	60.19	11	107	0	26205861.59787	29990177.48994	
P84051	Histone H2A	42.74	7	32	0	4745705.9883	7465133.250700001	
P84345	ATP synthase protein 8	18.87	1	11	1	955222.8374999999	1285615.091	
P91664	Protein max	4.35	1	1	0	42459.86	66793.69	
P91891	Protein Mo25	34.22	13	25	0	1554263.6544	2058815.9504	
P91926	AP-2 complex subunit alpha	20.0	20	24	20	643652.2756	710164.82836	
P91927	Mitochondrial proton/calcium exchanger protein	40.67	35	59	35	3739384.35661	4947340.5634	
P91928	MICOS complex subunit Mic60	51.69	42	120	0	11528718.254	15970449.65865	
P91929	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 10, mitochondrial	46.68	16	47	0	4247536.5002	5468708.07233	
P91938	Thioredoxin reductase 1, mitochondrial	39.43	19	46	0	2060049.9791	2661345.2294	
P92029	DnaJ-like protein 60	5.53	1	1	0	11196.356	13419.79	
P92177	14-3-3 protein epsilon	79.01	28	274	26	43998347.92603	52582487.12312	
P92204	Negative elongation factor E	14.64	4	4	4	125778.008	169076.48799999998	
P92208	Stress-activated protein kinase JNK	10.75	5	7	0	75678.9321	82735.44649999999	
P98081	Protein disabled	6.16	12	15	0	143569.45118	168257.0047	
Q00174	Laminin subunit alpha	22.68	79	156	79	4485445.1488	5014007.80472	
Q01603	Peroxidase	10.14	6	8	0	111230.2547	128378.0614	
Q01604	Phosphoglycerate kinase	85.06	32	227	0	31798416.69825	43498751.27729	
Q01637	Uridine 5'-monophosphate synthase	9.94	6	7	6	81305.826	85482.9474	
Q01819	Connectin	2.64	2	2	0	35898.887	43919.29	
Q01989	Myosin heavy chain 95F	2.55	4	4	0	21174.73994	31279.9534	
Q02748	Eukaryotic initiation factor 4A	45.66	19	33	17	4029437.8563	4879215.84649	
Q02910	Calphotin	6.83	4	15	4	367649.40128	402610.1044	
Q03017	NF-kappa-B inhibitor cactus	17.2	6	9	0	191862.2378	208262.21016000002	
Q03043	cGMP-dependent protein kinase, isozyme 2 forms cD4/T1/T3A/T3B	3.95	5	5	0	52514.3002	67562.68920000001	
Q03334	Small ribosomal subunit protein uS15	52.98	9	32	0	4805477.2668	5008100.8647	
Q03427	Lamin-C	66.67	46	141	3	7851489.52607	9389063.84708	
Q04047	Protein no-on-transient A	16.14	9	10	0	79372.3105	104487.4701	
Q04164	Putative epidermal cell surface receptor	8.21	11	17	0	321306.17689999996	307482.98625	
Q04691	Fat-body protein 1	29.93	28	50	0	378100.85277	334982.38302	
Q05783	High mobility group protein D	21.43	2	7	0	376590.20233000006	432526.83139999997	
Q05825	ATP synthase subunit beta, mitochondrial	86.34	36	599	0	67190628.96159	103086296.18326999	
Q05856	Small nuclear ribonucleoprotein-associated protein B	21.61	3	4	3	16812.217	23034.938000000002	
Q06559	Small ribosomal subunit protein uS3	82.11	25	107	0	12231218.0618	15303038.5746	
Q06943	High mobility group protein Z	21.62	3	10	0	380998.46	365351.4017	
Q07093	Head-specific guanylate cyclase	8.43	7	7	7	82360.043	105200.0169	
Q07152	Inosine-5'-monophosphate dehydrogenase	30.35	12	23	0	696152.422	853022.3494	
Q07171	Gelsolin	22.06	16	44	0	2421245.5189	3392117.4261	
Q07327	Protein ROP	24.29	15	40	0	2776004.1041	3484823.57345	
Q08012	Growth factor receptor-bound protein 2	52.61	11	29	11	1040495.9867	1395376.7345	
Q08180	Irregular chiasm C-roughest protein	3.53	3	3	0	4381.341	3727.36795	
Q08473	RNA-binding protein squid	43.31	10	27	0	1902188.64154	2959449.2621999998	
Q09024	Neural/ectodermal development factor IMP-L2	15.36	4	9	0	95572.3178	112397.27116	
Q09101	Locomotion-related protein Hikaru genki	5.74	4	4	4	10350.19	14338.3024	
Q0E8C8	Serine protease inhibitor 77Ba	21.56	10	16	10	444248.01937	500562.66904	
Q0E940	Eukaryotic translation initiation factor 3 subunit B	6.96	6	7	0	146469.1484	163554.235	
Q0E9B6	Small ribosomal subunit protein uS17	34.84	8	15	6	1145853.2872	1455294.0445	
Q0KHQ5	Serine/threonine-protein kinase Tao	5.39	6	6	0	15233.576099999998	16768.1273	
Q0KIC3	Uncharacterized protein CG43427	8.82	11	11	0	7526.653	12588.782	
Q10714	Angiotensin-converting enzyme	11.54	11	12	0	150691.203	182408.88640000002	
Q11002	Calpain-A	7.37	6	7	0	182008.0006	238951.3033	
Q23970	Pheromone-binding protein-related protein 6	58.87	9	33	9	393769.95251	515295.74282	
Q23983	Alpha-soluble NSF attachment protein	62.67	17	91	17	10694877.5769	13942630.259300001	
Q23997	Imaginal disk growth factor 6	52.88	27	100	0	9238989.18583	13034104.7801	
Q24008	Inactivation-no-after-potential D protein	48.37	37	127	0	6840821.534349999	8778513.3038	
Q24046	Sodium/potassium-transporting ATPase subunit beta-1	45.63	17	54	0	4669306.9765	6810043.4156	
Q24048	Sodium/potassium-transporting ATPase subunit beta-2	51.39	15	95	0	9434662.8059	12496287.39807	
Q24050	Elongator complex protein 5	27.48	6	10	6	380922.9918	453962.5385	
Q24114	Division abnormally delayed protein	20.93	10	15	0	558762.4911399999	696430.17735	
Q24133	DnaJ protein homolog 1	44.91	13	23	0	827790.741	952076.5474	
Q24134	Negative elongation factor D	4.84	2	2	0	14513.9344	19786.206100000003	
Q24180	Deformed epidermal autoregulatory factor 1	8.68	4	4	0	11777.47994	16703.1588	
Q24185	Protein hook	28.28	21	32	21	1070305.78786	1322943.0566	
Q24186	Small ribosomal subunit protein uS7A	53.07	11	37	0	1921834.9461400001	2173466.7526000002	
Q24207	Protein boule	36.4	6	12	0	296093.61179999996	434732.9442	
Q24208	Eukaryotic translation initiation factor 2 subunit 3	34.53	15	21	0	241991.31220000001	346813.56387	
Q24210	Peripheral plasma membrane protein CASK	8.46	7	7	0	38155.79736	49472.3477	
Q24211	Protein stoned-A	42.71	35	65	0	4706242.4008	5003281.08287	
Q24214	Calcineurin subunit B type 2	62.35	7	30	0	5590102.15917	7104284.4721	
Q24238	Alkaline phosphatase 4	16.61	8	10	8	240331.4882	290241.6784	
Q24246	Cytoplasmic dynein 1 intermediate chain	5.88	4	4	0	84489.2206	101218.9062	
Q24251	ATP synthase subunit d, mitochondrial	84.27	18	187	0	55245219.35983	60849787.99904	
Q24276	Hsp90 co-chaperone Cdc37	35.73	15	26	15	1726079.17594	2016644.5965	
Q24292	Protein dachsous	0.54	2	2	0	29879.807	41831.468	
Q24297	Small nuclear ribonucleoprotein F	25.0	2	2	2	154118.0783	227381.922	
Q24298	DE-cadherin	21.57	29	50	29	1854328.1800900002	1851653.26514	
Q24312	DNA-binding protein Ewg	7.5	6	6	1	54256.3232	76347.50200000001	
Q24318	Transcription factor Dp	16.18	7	8	0	68959.5606	75282.1012	
Q24319	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit	14.48	6	9	6	536524.632	742662.895	
Q24322	Semaphorin-1A	4.67	4	5	0	26896.26891	38309.4352	
Q24337	Protein enhancer of rudimentary	16.35	2	4	0	361872.01	455093.169	
Q24372	Lachesin	27.58	9	17	9	714380.9048	716133.4369	
Q24388	Larval serum protein 2	12.27	8	11	0	650918.106	739309.1529999999	
Q24400	Muscle LIM protein Mlp84B	45.05	21	79	20	9221330.308699999	11127851.67236	
Q24407	ATP synthase-coupling factor 6, mitochondrial	62.26	8	71	0	14051438.17645	15058711.5681	
Q24439	ATP synthase subunit O, mitochondrial	78.47	24	198	24	66914821.9138	80010612.32236	
Q24478	Centrosome-associated zinc finger protein Cp190	15.69	16	27	16	931703.1028999999	1128941.62914	
Q24491	RNA-binding protein Rsf1	38.07	7	10	0	358035.0135	418388.73179999995	
Q24492	Replication protein A 70 kDa DNA-binding subunit	13.43	8	8	8	80619.3581	97622.9397	
Q24509	Syntaxin-5	4.93	2	3	0	34217.2627	41993.7656	
Q24523	Protein bunched, class 2/F/G isoform	7.89	10	15	0	553443.92256	707701.73036	
Q24524	Protein singed	10.35	5	5	0	42468.544	47073.9233	
Q24537	High mobility group protein DSP1	22.9	8	15	0	1294984.045	1566766.082	
Q24547	Syntaxin-1A	43.64	15	53	0	9431540.36703	12039519.868730001	
Q24560	Tubulin beta-1 chain	68.46	25	308	2	31839861.74039	41024851.26855	
Q24562	Splicing factor U2AF 50 kDa subunit	12.26	5	6	0	70388.26060000001	72787.2837	
Q24572	Chromatin assembly factor 1 p55 subunit	11.16	5	10	0	237904.0893	315762.7501	
Q24583	V-type proton ATPase subunit F 1	79.84	9	33	9	5605823.2846	6448728.55594	
Q26377	Pro-corazonin	44.81	5	17	5	324791.65565000003	460410.29274	
Q26416	Adult cuticle protein 1	20.0	1	3	1	546122.05	546685.3	
Q27237	DnaJ homolog l(2)tid, mitochondrial	25.77	11	12	3	240905.447	295739.89687	
Q27268	ATP-dependent RNA helicase WM6	27.83	11	18	7	511388.98653999995	648898.92686	
Q27272	Transcription initiation factor TFIID subunit 9	16.19	4	4	4	86004.14499999999	132577.9594	
Q27331	V-type proton ATPase catalytic subunit A isoform 2	66.61	35	119	0	2500753.2387800002	3541938.82406	
Q27377	Putative odorant-binding protein A10	41.94	7	16	7	186229.04339	199083.43249	
Q27415	Nucleoplasmin-like protein	43.42	6	53	0	4557393.1004	6557014.69223	
Q27580	Adenosylhomocysteinase	23.61	9	11	0	502254.66235999996	741815.6458	
Q27597	NADPH--cytochrome P450 reductase	11.78	8	11	0	239136.047	327026.0782	
Q27869	Protein-L-isoaspartate(D-aspartate) O-methyltransferase	42.04	8	20	2	939782.7043999999	1042980.5277	
Q27889	Serine/threonine-protein phosphatase 2B catalytic subunit 2	37.02	18	55	0	558594.3316	828329.2841	
Q3KN41	Neurexin 1	3.37	5	5	0	43747.35185	37226.7785	
Q45VV3	Transcriptional coactivator yorkie	4.81	2	2	0	6083.68603	5599.1712	
Q4V5I9	Succinate dehydrogenase assembly factor 2-A, mitochondrial	41.72	3	5	3	139544.47482	170544.11648	
Q4V645	Trissin	7.41	1	1	1	22634.898	30038.875	
Q59E04	Neuroendocrine protein 7B2	14.49	3	5	3	239879.4482	317449.37500000006	
Q5U117	Complex I assembly factor Egm, mitochondrial	2.66	2	2	2	40096.796	56841.221399999995	
Q6AWN0	Acireductone dioxygenase	43.55	8	18	8	538564.5889	673969.5363	
Q6NN40	Alpha N-terminal protein methyltransferase 1	15.58	4	5	0	19479.53976	31707.25822	
Q6WV19	Polypeptide N-acetylgalactosaminyltransferase 2	8.21	5	6	5	13312.5313	17262.6394	
Q709R6	LEM domain-containing protein Bocksbeutel	20.55	8	8	8	158092.88784	218011.26322999998	
Q70PY2	Peptidoglycan-recognition protein SB1	22.11	4	6	4	229088.229	238028.39039999997	
Q7JQW6	Lipoyl synthase, mitochondrial	9.02	4	6	4	298408.64900000003	438329.0356	
Q7JR49	V-type proton ATPase subunit S1	9.23	3	12	3	775332.9676000001	919014.4217699999	
Q7JR71	Extracellular superoxide dismutase [Cu-Zn]	28.73	5	15	1	780663.29208	940841.91	
Q7JUR6	Protein GDAP2 homolog	7.04	3	4	0	107985.2969	104241.6952	
Q7JUY7	PTB domain-containing adapter protein ced-6	15.28	7	14	0	601984.577	722160.4728	
Q7JVI3	Eukaryotic translation initiation factor 3 subunit M	40.31	15	28	0	943059.0522500001	1113968.26585	
Q7JW27	WASH complex subunit 1	4.41	2	2	2	37865.388	55582.111	
Q7JWD3	ATPase ASNA1 homolog	23.51	7	11	7	170300.31636	261503.02976	
Q7JWR9	Zinc finger CCCH domain-containing protein 15 homolog	22.28	7	9	0	143780.4352	193033.8767	
Q7JXF5	Nuclear pore glycoprotein p62	37.31	11	18	11	927794.4162	1276292.923	
Q7JXF7	Protein seele	39.15	6	16	6	556429.4351	698521.2364	
Q7JYV2	Synaptogyrin	8.3	1	2	1	4090.6863	6673.799	
Q7JZB4	Mannose-1-phosphate guanylyltransferase catalytic subunit beta	12.2	3	6	0	34262.24116	44602.90544	
Q7JZV0	Cuticular protein 47Eg	19.66	2	4	2	143358.89882	158595.52539999998	
Q7K0D8	Nuclear pore complex protein Nup50	23.76	12	15	12	268542.80942	385718.906	
Q7K0E3	MOB kinase activator-like 4	27.8	4	12	0	199114.84050000002	275848.1769	
Q7K1U0	Activity-regulated cytoskeleton associated protein 1	42.91	9	15	9	267401.85728	338271.4389	
Q7K1Z5	Ubiquitin-fold modifier-conjugating enzyme 1	14.63	3	4	3	233183.186	243487.321	
Q7K237	Glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1	5.15	2	2	0	6433.1304	8936.4732	
Q7K2D2	Dynactin subunit 2	57.37	23	42	23	4077376.82518	4785815.8915	
Q7K2G1	Proteasomal ubiquitin receptor ADRM1 homolog	48.59	14	28	1	80430.6972	82142.758	
Q7K486	Armadillo repeat-containing protein 6 homolog	20.26	9	12	9	521500.2961	554146.57346	
Q7K4Q5	Probable protein phosphatase CG10417	24.17	12	21	0	978982.84416	1080888.5922	
